unit_0,0.0
unit_1,0.0
unit_2,0.0
unit_3,0.0
unit_4,0.0
unit_5,0.0
unit_6,0.0
unit_7,0.0
unit_8,0.0
unit_9,0.0
unit_10,0.0
unit_11,0.0
unit_12,0.0
unit_13,0.0
unit_14,0.0
unit_15,0.0
unit_16,0.0
unit_17,0.0
unit_18,0.0
unit_19,0.0
unit_20,0.0
unit_21,0.0
unit_22,0.0
unit_23,0.0
unit_24,0.0
unit_25,0.0
unit_26,0.0
unit_27,0.0
unit_28,0.0
unit_29,0.0
unit_30,0.0
unit_31,0.0
unit_32,0.0
unit_33,0.0
unit_34,0.0
unit_35,0.0
unit_36,0.0
unit_37,0.0
unit_38,0.0
unit_39,0.0
unit_40,0.0
unit_41,0.0
unit_42,0.0
unit_43,0.0
unit_44,0.0
unit_45,0.0
unit_46,0.0
unit_47,0.0
unit_48,0.0
unit_49,0.0
unit_50,0.0
unit_51,0.0
unit_52,0.0
unit_53,0.0
unit_54,0.0
unit_55,0.0
unit_56,0.0
unit_57,0.0
unit_58,0.0
unit_59,0.0
unit_60,0.0
unit_61,0.0
unit_62,0.0
unit_63,0.0
unit_64,0.0
unit_65,0.0
unit_66,0.0
unit_67,0.0
unit_68,0.0
unit_69,0.0
unit_70,0.0
unit_71,0.0
unit_72,0.0
unit_73,0.0
unit_74,0.0
unit_75,0.0
unit_76,0.0
unit_77,0.0
unit_78,0.0
unit_79,0.0
unit_80,0.0
unit_81,0.0
unit_82,0.0
unit_83,0.0
unit_84,0.0
unit_85,0.0
unit_86,0.0
unit_87,0.0
unit_88,0.0
unit_89,0.0
unit_90,0.0
unit_91,0.0
unit_92,0.0
unit_93,0.0
unit_94,0.0
unit_95,0.0
unit_96,0.0
unit_97,0.0
unit_98,0.0
unit_99,0.0
unit_100,0.0
unit_101,0.0
unit_102,0.0
unit_103,0.0
unit_104,0.0
unit_105,0.0
unit_106,0.0
unit_107,0.0
unit_108,0.0
unit_109,0.0
unit_110,0.0
unit_111,0.0
unit_112,0.0
unit_113,0.0
unit_114,0.0
unit_115,0.0
unit_116,0.0
unit_117,0.0
unit_118,0.0
unit_119,0.0
unit_120,0.0
unit_121,0.0
unit_122,0.0
unit_123,0.0
unit_124,0.0
unit_125,0.0
unit_126,0.0
unit_127,0.0
unit_128,0.0
unit_129,0.0
unit_130,0.0
unit_131,0.0
unit_132,0.0
unit_133,0.0
unit_134,0.0
unit_135,7e-05
unit_136,0.0003538309999999999
unit_137,0.000494951
unit_138,0.00021625399999999995
unit_139,0.0004202509999999999
unit_140,0.00043439999999999993
unit_141,0.000486
unit_142,0.00048359999999999994
unit_143,0.0004163
unit_144,0.0005537
unit_145,0.00041664599999999995
unit_146,0.000416651
unit_147,0.00041775099999999995
unit_148,0.00034930199999999996
unit_149,0.0004881019999999999
unit_150,0.0004187509999999999
unit_151,0.0002785
unit_152,0.0
unit_153,0.0
unit_154,0.0001284
unit_155,0.0
unit_156,0.0
unit_157,0.0003852
unit_158,6.42e-05
unit_159,0.0001273
unit_160,0.000532664
unit_161,0.000524864
unit_162,0.0003928839999999999
unit_163,0.00031622439999999996
unit_164,0.00037952563999999996
unit_165,0.00044242744
unit_166,0.00050436704
unit_167,0.00037888782999999994
unit_168,0.00019027754999999998
unit_169,0.0003846419
unit_170,0.00043872131999999996
unit_171,0.00037911401
unit_172,0.00043969027
unit_173,0.00031865727000000003
unit_174,0.0005052907400000001
unit_175,0.00037656979
unit_176,0.00031968167
unit_177,0.00031615319999999986
unit_178,0.00025880814000000006
unit_179,0.00039099846999999995
unit_180,0.0005107044699999999
unit_181,0.00044484099
unit_182,0.00031970893999999986
unit_183,0.0004464392699999998
unit_184,0.00038434046999999985
unit_185,0.00044419999999999996
unit_186,0.0005103999999999998
unit_187,0.0003815
unit_188,0.0004455449399999999
unit_189,0.0005115999999999999
unit_190,0.0005109999999999998
unit_191,0.0004436999999999999
unit_192,0.00025639999999999994
